x
","
y
7.8550537139662575,-2.756627772554669
7.8433600007192945,-2.805012526117728
7.830437232550103,-2.8533485103304805
7.816260342032235,-2.901652174562169
7.800802645227437,-2.9499229959903004
7.7840343939544745,-2.998147313237466
7.765925924718758,-3.0462966437973034
7.7464467580293634,-3.0943293468947415
7.725570629648821,-3.1421904247058143
7.703277220892256,-3.189811532819207
7.679555738128812,-3.2371106152881644
7.6544094956361,-3.2839915993681004
7.627857154850044,-3.3303465869319466
7.599935631963892,-3.3760555858620562
7.570697552272069,-3.4209904614393465
7.540210472499512,-3.465019252854233
7.508552623235515,-3.50801104719332
7.475807298354674,-3.549840568340354
7.442055995377132,-3.590393903185416
7.407370333533788,-3.629573898419593
7.371804402173538,-3.667302883106114
7.335388128808204,-3.7035271751604073
7.298119324908097,-3.738216602290987
7.259960292492386,-3.7713631422722473
7.220832244909583,-3.8029797997543224
7.180613848274943,-3.833095481169935
7.139144342571447,-3.8617515432279546
7.096220811850158,-3.888997134547011
7.051606714300819,-3.9148835005738154
7.0050363871792545,-3.9394596815903435
6.956221342394906,-3.962770289219379
6.904861792229922,-3.984852862274163
6.85065270432704,-4.005736858467097
6.793299580048419,-4.025443782735033
6.732524292492175,-4.043988345204607
6.668077369453831,-4.061380475612315
6.5997454819572186,-4.077627972428133
6.5273589334618975,-4.092739531263694
6.450796950634804,-4.106727876531268
6.369991497518844,-4.119612712757989
6.284925977865203,-4.131423486475529
6.195637533955328,-4.142200250720516
6.102212225029904,-4.151995634787582
6.004783748091768,-4.1608742019116
5.9035293719467274,-4.1689109081793445
5.798664814780789,-4.176189959712306
5.690440691256687,-4.182799293653802
5.57913736427585,-4.188829185855244
5.465059230523039,-4.194366507786054
5.348530808825732,-4.1994913803552665
5.229892009028421,-4.204272660218758
5.109488268204256,-4.2087668416672965
4.9876661876436525,-4.2130144265416725
4.864765130349934,-4.217041175567576
4.741109970561399,-4.2208583661234425
4.6170020314531355,-4.224465876399268
4.492711667196232,-4.227854401113613
4.368470703916846,-4.2310082847272
4.2444634547903,-4.233911194566872
4.120823655127702,-4.236548195124257
3.997627928526239,-4.238907780978903
3.8748936930828726,-4.240986068124939
3.7525813498751233,-4.242785279407823
3.6305978703414072,-4.24431536995823
3.508800733788065,-4.245593104565366
3.387013999119462,-4.24663984524841
3.265037810872184,-4.247481019983149
3.1426678963801224,-4.248143930729932
3.0197076728321264,-4.248656402890844
2.8959902758134657,-4.249044491640775
2.7713912769945974,-4.249332808594086
2.64584414084691,-4.249542729301064
2.519343352060276,-4.249692513012957
2.3919505930635787,-4.249796978128269
2.2637901589623484,-4.249868592957917
2.135040264026791,-4.249916695882953
2.005923294066686,-4.249948353400446
1.876681560354774,-4.249968766975629
1.7475688791699309,-4.249981664255884
1.6188273737246521,-4.249989648136768
1.4906714929921687,-4.249994490605307
1.3632781917614383,-4.249997368377516
1.23677557300832,-4.249999044025806
1.1112345658938478,-4.25
0.9866750168036055,-4.25
0.8630633131483861,-4.25
0.7403200912582222,-4.25
0.6183303713618477,-4.25
0.49695109869061876,-4.25
0.37602326668914904,-4.25
0.2553783533614782,-4.25
0.1348494002772378,-4.25
0.014277706129167027,-4.25
-0.10648366121862295,-4.25
-0.2275658497089159,-4.25
-0.34908253698825115,-4.25
-0.471132070533259,-4.25
-0.5937946564145493,-4.25
-0.7171378907775668,-4.25
-0.8412166216704543,-4.25
-0.9660773438481762,-4.25
-1.0917573957182671,-4.25
-1.218287791592875,-4.25
-1.3456877532635498,-4.25
-1.473964647291448,-4.25
-1.6031073508160114,-4.25
-1.733083148030452,-4.25
-1.863829398585822,-4.25
-1.995245141697666,-4.25
-2.127194638650544,-4.25
-2.2594976577578785,-4.25
-2.391938158145063,-4.25
-2.5242689049008415,-4.25
-2.6562255852282335,-4.25
-2.787540417963001,-4.25
-2.91796173341927,-4.25
-3.0472724816915973,-4.25
-3.1753079132528907,-4.25
-3.301967966355267,-4.25
-3.4272246605131382,-4.25
-3.551121957413856,-4.25
-3.673764237779814,-4.249999522012903
-3.795304831752012,-4.249998684188758
-3.915918807006979,-4.249996767315556
-4.035779941815614,-4.249993030270044
-4.1550303750091615,-4.249986283632256
-4.273759049720658,-4.249974659060512
-4.391978949305054,-4.249955762387959
-4.5096167513709595,-4.249925154941173
-4.626505282196949,-4.249876241077884
-4.7423906384297325,-4.249800365014662
-4.856942650677829,-4.249684504003204
-4.969773350534516,-4.24951200777375
-5.080462675407433,-4.249259336624003
-5.188577067714739,-4.248895899004934
-5.293704185747527,-4.248381923431424
-5.395465472621623,-4.247668707603141
-5.493537532757474,-4.246695028771735
-5.587666259785568,-4.245388694833414
-5.6776715791433325,-4.243665160135021
-5.763448674970169,-4.241428294782866
-5.844968988487486,-4.238571706769996
-5.922272464492596,-4.234980473928605
-5.9954576835082145,-4.230535309116135
-6.064674783865317,-4.225115483614108
-6.1301129733154855,-4.218603053201112
-6.191991958078915,-4.2108882165589065
-6.2505506681351575,-4.201873719470655
-6.30603646164974,-4.19147912814905
-6.358699048720737,-4.179643865410871
-6.40878073348803,-4.166330243635883
-6.456509883931437,-4.151524223827582
-6.502095680606462,-4.1352349379336095
-6.545722092458016,-4.117492191086643
-6.587548138602327,-4.09834500882455
-6.627706071718535,-4.077853297191558
-6.666301007817698,-4.056085293179436
-6.703414939734831,-4.033109223532394
-6.739111734393269,-4.008987982146971
-6.773440303347207,-3.983771184047962
-6.806443966989008,-3.9574905016261654
-6.838162893166952,-3.930154097709211
-6.8686400258944635,-3.901742409111339
-6.897923533608226,-3.8722061284566993
-6.926069872169916,-3.841464727915816
-6.953143627056077,-3.809410476725056
-6.979211632953689,-3.7759083397259823
-7.004347822571532,-3.7408032588368494
-7.02862162635143,-3.7039265103635364
-7.052095747225149,-3.6651035554886544
-7.074821036898383,-3.624163999495337
-7.096833946308215,-3.5809516018817584
-7.118152471889349,-3.5353333743950923
-7.138774316559323,-3.48720696895226
-7.158677082493638,-3.436511214900982
-7.177821016711898,-3.383230771272744
-7.19615233859255,-3.3273980328965447
-7.213608208117834,-3.2690932123672223
-7.230121006413587,-3.208443537639486
-7.245626953706723,-3.145613005152624
-7.260071041927217,-3.080796758465025
-7.273412994628738,-3.01420695085994
-7.285632654003776,-2.9460611015763023
-7.296732849293291,-2.876567181416155
-7.306741293919696,-2.805909476561241
-7.315709721836866,-2.734237572716497
-7.3237120561054105,-2.6616495278304964
-7.330841440280979,-2.588189522303553
-7.337204924976602,-2.5138424836573026
-7.342918071700778,-2.438533580913619
-7.348098299943588,-2.362135879197499
-7.352859488271345,-2.2844785029542196
-7.357306921507346,-2.2053584084920566
-7.361532833675041,-2.124556409479222
-7.365613417546577,-2.0418558523284025
-7.369606323723972,-1.9570560960192231
-7.373551273177833,-1.8699872339505388
-7.377470572499238,-1.7805223213622479
-7.381369924407024,-1.6885854661530784
-7.385241770538593,-1.5941563785785509
-7.389069066547882,-1.4972691857377582
-7.392827568776612,-1.3980105574553197
-7.396488920829028,-1.296516465028471
-7.400024162290727,-1.192961984551491
-7.4034082428158845,-1.0875583675592806
-7.406621999707039,-0.9805410917815292
-7.409652764452577,-0.8721704902885077
-7.4124967094698295,-0.7627218330726079
-7.415160161880946,-0.6524811059448241
-7.417659698009343,-0.5417392367721036
-7.420020534116077,-0.4307885617480491
-7.4222771568480805,-0.31991295992123353
-7.424470111359863,-0.20938693332530584
-7.426645588713097,-0.09946152243542987
-7.428853791733024,0.009639464053463612
-7.431146494522109,0.11772783702454505
-7.433576633356797,0.2246547329235999
-7.436196974284055,0.3303136991784206
-7.439059293470551,0.434642679590501
-7.44221372439818,0.5376163811846516
-7.445708152850483,0.6392433178721079
-7.449587526943878,0.7395552134780227
-7.4538929661271265,0.8386013761980462
-7.458660597412239,0.9364327629921873
-7.463919843209958,1.0330990715491606
-7.469692678516843,1.1286398903719146
-7.475990771546055,1.223080464289474
-7.482814250390941,1.316432588286186
-7.490150241857485,1.408694913577847
-7.497971557156543,1.4998572650475173
-7.506237110303532,1.5899056590233323
-7.514890942058949,1.678830488105969
-7.523863458814628,1.7666300147948493
-7.533072840716734,1.853315152125484
-7.542426303869032,1.9389115323197132
-7.5518246337600825,2.0234631788225963
-7.561162636620918,2.107027056002774
-7.570334221369722,2.189674640122492
-7.57923491622527,2.2714835702746807
-7.587765138687046,2.3525353510242883
-7.595834128704807,2.43290793993905
-7.603363051933186,2.5126695872250444
-7.610286201669359,2.5918749042059166
-7.61655339625498,2.670555281563222
-7.622130193162727,2.74872352980242
-7.62699728043297,2.826368252203747
-7.631148779921419,2.903454362510395
-7.63458957284296,2.979928155357241
-7.637331384378707,3.055720447580061
-7.639389210972966,3.130751087859715
-7.640777867046247,3.2049368537838876
-7.641506977601259,3.2781974196220314
-7.641578516007949,3.3504602830685677
-7.640983063040994,3.4216630417543943
-7.639699466008822,3.4917565050321144
-7.63769269921831,3.5607049883943427
-7.634915382424055,3.628483600126535
-7.631308270869346,3.6950756136582337
-7.626800450863645,3.760467985472867
-7.621313610841883,3.824648870349706
-7.614763371844636,3.8876026882219707
-7.60706056163577,3.949310209148647
-7.598114776749354,4.0097447568292
-7.587837415861616,4.068877779965137
-7.576143136976633,4.126676780315268
-7.562952558542531,4.183107293661238
-7.548197474628853,4.238135821314765
-7.531823598645653,4.291732721887989
-7.513793238514807,4.343870847512699
-7.4940906604207065,4.394528265596711
-7.472727080080229,4.443682697517877
-7.449740553244846,4.491312833806453
-7.425201840107903,4.5373940641951735
-7.399212265930588,4.5818971468576075
-7.371904162646237,4.624786890116244
-7.343435776516652,4.666019250860979
-7.313986522573638,4.705546145095682
-7.283747214299438,4.743314163471429
-7.252910702946954,4.779269704958244
-7.221660573870832,4.813361433384548
-7.190158644496491,4.845547321346367
-7.1585330253959665,4.875795877993941
-7.126870122270116,4.9040919271826136
-7.095206133197356,4.930439165154693
-7.063522655316985,4.9548607569000716
-7.031746653475334,4.977400846223947
-6.999754089804509,4.998122237212773
-6.9673745808254655,5.017104188251663
-6.934402352825866,5.034439730538706
-6.900606761062034,5.05023155662548
-6.865745658798684,5.064586929521965
-6.829577883604617,5.077614956102187
-6.791874280302402,5.089421498267319
-6.752429835523401,5.100107479806579
-6.711071592125089,5.109765464333461
-6.667665357739347,5.118479534154787
-6.622118288083306,5.12632360891376
-6.574380999160913,5.133363036572166
-6.524445442530968,5.139654943040238
-6.472346038411984,5.145249953194214
-6.418153880242533,5.1501953203943165
-6.361976808566617,5.1545356479686255
-6.303954788166611,5.1583156884226
-6.244257420810645,5.161582708241808
-6.183082640373938,5.16438566070254
-6.120654018233062,5.166777413603945
-6.057215773362442,5.168814416269188
-5.993031669957546,5.17055662301478
-5.928377281514073,5.172066076057564
-5.863533829299274,5.173405980497297
-5.798780132880901,5.174639978119536
-5.734381244896024,5.175830406234593
-5.670579171233767,5.177035961841763
-5.6075810530081105,5.178310631880065
-5.545551292872149,5.179700455202645
-5.484604026849906,5.181242951486175
-5.424799489146308,5.182966488245465
-5.366143021358797,5.184885857042098
-5.308590522307365,5.187003229740372
-5.252055264810293,5.189306948567694
-5.196418881138332,5.191771892333516
-5.1415429765182346,5.194358402549196
-5.0872832572506415,5.197015810467351
-5.033500189602425,5.199681886958336
-4.980071882567639,5.2022852853793715
-4.926901352469943,5.204746775368077
-4.87392119302253,5.206982016065452
-4.821092775647867,5.208901520643636
-4.768407635796358,5.21041101659368
-4.715879095693385,5.211412105004634
-4.663537535364243,5.211801873130613
-4.611421305506699,5.211471926300353
-4.55957054546937,5.2103078766530615
-4.508018823771121,5.208190708460128
-4.456791326962855,5.204997040035419
-4.405899188869395,5.20060124382603
-4.3553402150658584,5.194879118846865
-4.305102405029092,5.187713750724072
-4.2551675258803945,5.178998820598473
-4.205514018089565,5.168644918666182
-4.1561254558077145,5.156586106111469
-4.106996536875315,5.142782202057943
-4.058136679874101,5.127222730083947
-4.009575445693942,5.1099278876892935
-3.9613656664935255,5.090945987634829
-3.913581995557486,5.070350209699387
-3.86632170705271,5.0482342247266345
-3.8196997666925316,5.024703029608625
-3.7738449187757652,4.9998661811274685
-3.728893570523332,4.973829527897596
-3.6849829487486656,4.946687934293176
-3.642244232432907,4.918519625737971
-3.6007976382085514,4.889382106556274
-3.560748316786457,4.859310331830082
-3.522181976697179,4.828317782177802
-3.4851652390134578,4.7963991187384405
-3.4497440050535806,4.763535092805396
-3.4159474234457523,4.729697505987584
-3.383789039916968,4.694857066916513
-3.3532715509856947,4.6589884595755295
-3.3243913404821464,4.622077532104079
-3.297139687763411,4.584124605730648
-3.2715077604362626,4.545149078171722
-3.247488733772766,4.505189652131834
-3.2250754944526823,4.464305716472214
-3.204263412438302,4.422574542475715
-3.185049137879784,4.3800900945942365
-3.167427660307344,4.336958779667497
-3.1513919899973883,4.293295507080146
-3.136932094922095,4.249220976181389
-3.1240335543839426,4.204856673858288
-3.1126771451044033,4.160323272620391
-3.1028407998394605,4.115736564066945
-3.094501455738621,4.071204715316405
-3.087635801102716,4.02682846398554
-3.082224427716214,3.9826984180412226
-3.0782539030456606,3.9388935630284423
-3.075718831496451,3.895481649300559
-3.0746253192303645,3.85251862942713
-3.074990779742375,3.8100477509533013
-3.076844516560763,3.768100599433242
-3.080225206040843,3.72669857738681
-3.085179130259571,3.6858535439304836
-3.091755340961386,3.645568106561728
-3.100003432334811,3.6058407174946554
-3.1099649238129574,3.566665340868959
-3.1216697513383367,3.5280341286245336
-3.1351311497666083,3.4899395244573204
-3.1503410857909975,3.45237598284393
-3.1672675226388027,3.4153410380445672
-3.185851745175527,3.378834248437386
-3.206007737210523,3.342858992862515
-3.227625069096864,3.307419770177248
-3.250570099896476,3.2725214466109174
-3.274689129559213,3.2381649226866993
-3.2998135901559937,3.204348060220565
-3.325765233668803,3.171061055856306
-3.352359730336202,3.138282948958485
-3.3794111362165444,3.105983813118936
-3.40673635502408,3.074121676732899
-3.4341564058265788,3.0426420104067913
-3.4614992061759136,3.01148108813885
-3.488600165055995,2.980565701726719
-3.5153013666471753,2.949815451378967
-3.5414523726523996,2.9191485273308078
-3.566909406437019,2.888482226795009
-3.591535284530841,2.857736430078816
-3.615199890391205,2.8268362623291856
-3.6377813565349957,2.7957121845441715
-3.6591679863961653,2.764302457534089
-3.6792603276636604,2.7325515901883084
-3.6979751908535157,2.7004096786650518
-3.7152467482585934,2.6678324944714134
-3.7310316090288915,2.634777561876137
-3.745308889501861,2.6012055930301745
-3.758081390651555,2.5670767767808123
-3.7693757459193424,2.5323526483600904
-3.77924007589046,2.496995129655081
-3.7877426929673295,2.4609676846973243
-3.794965675509611,2.4242367974198817
-3.8010018661970557,2.386774382282713
-3.8059498199660955,2.348558439929307
-3.809908088038241,2.30957784405827
-3.8129687519995,2.26983223496711
-3.8152147155877967,2.229334803052988
-3.816715568491332,2.1881145847898287
-3.817523793407131,2.1462158830000417
-3.817674902112031,2.103698899682347
-3.8171872853463458,2.0606381526834534
-3.8160622916314693,2.0171230216664733
-3.814285531956368,1.9732547920681056
-3.8118331863870556,1.9291427830182786
-3.8086729703045497,1.88490388019127
-3.8047700502288078,1.8406571200947035
-3.8000912888934737,1.7965217800142483
-3.794608336422316,1.752614719811825
-3.7883030502094233,1.70904683806842
-3.781168535900846,1.6659218645541545
-3.7732133831055923,1.623334913746779
-3.764460074851584,1.5813718773107788
-3.754946445302077,1.5401092161666083
-3.744723026578675,1.499613632839088
-3.733853497732274,1.459942448741538
-3.7224095988195867,1.4211448063259573
-3.71046871740632,1.3832609296800515
-3.698110662795406,1.346324006539366
-3.6854139409002524,1.310358753919316
-3.672452901586171,1.2753825317388663
-3.659294740364132,1.241403893291551
-3.6459960067395145,1.208423573839715
-3.6326019245198427,1.1764331886088475
-3.6191440272409894,1.1454157063407604
-3.605639130201529,1.115343849407502
-3.5920897207940836,1.0861816596561522
-3.5784844332267087,1.0578865465792406
-3.5647981507237962,1.0304073037177603
-3.550993378522015,1.0036870619668923
-3.537021582229234,0.9776668356304632
-3.5228251296058737,0.9522850685218326
-3.5083377235655897,0.927482829263507
-3.4934868644381836,0.9032044669354738
-3.4781951393866906,0.8793991322241961
-3.4623813702620234,0.8560242575380306
-3.445963471754677,0.8330464712658504
-3.4288595446950674,0.8104412560731086
-3.410990507348959,0.788194071636281
-3.392282864367747,0.7662981311321609
-3.3726716605047327,0.7447548379165242
-3.3521040966421105,0.7235714433959675
-3.3305437779640825,0.7027595319006208
-3.3079715488383106,0.6823335508640979
-3.2843915878907466,0.6623103746954044
-3.259831440783582,0.6427078563589415
-3.2343431800141706,0.6235435573145778
-3.208000866824737,0.604834012467918
-3.1809002602685363,0.5865964402272257
-3.1531540236742797,0.5688457441852165
-3.124883824288891,0.5515967200750035
-3.0962160058002537,0.5348625776630718
-3.067272357583974,0.5186533202030322
-3.0381649872887655,0.5029772960831357
-3.0089888996734695,0.4878388663863696
-2.979815973203178,0.4732380746878961
-2.9506943602384266,0.45916983380309734
-2.9216450054038603,0.44562359491373954
-2.8926643277500164,0.432583245709382
-2.8637269791444666,0.42002563483490474
-2.8347904790470784,0.40792188255171646
-2.805800316806267,0.3962381833304193
-2.7766956925362534,0.38493549121350873
-2.7474159041213566,0.3739722441391639
-2.7179056173572804,0.3633044629879209
-2.6881180885665867,0.3528870386774931
-2.6580182071606475,0.3426773651963515
-2.6275850107661394,0.3326351783984649
-2.596810772563723,0.3227238322072912
-2.5657004615904193,0.3129126415414425
-2.534271249348433,0.3031769064431669
-2.502551735118051,0.2934993635047965
-2.47057722818762,0.2838699646714557
-2.438390476013403,0.2742860188625795
-2.4060375788213575,0.26475126619839573
-2.3735667027880827,0.255275105307353
-2.3410255873710137,0.24587250629126456
-2.3084608131835687,0.23656172928653912
-2.2759137117527777,0.22736349075302195
-2.2434195499689262,0.21829960924162933
-2.211003514319158,0.2093914048104462
-2.1786791166621473,0.2006591073645756
-2.1464454574606293,0.19212059053936403
-2.114284038618206,0.18378965959438479
-2.0821583512562283,0.1756758112383576
-2.0500142540247506,0.1677847811867428
-2.0177816083624114,0.16011826672082352
-1.9853771137823089,0.1526735080499588
-1.952709626225385,0.14544549406338128
-1.9196879799226696,0.13842621850548797
-1.8862273794988171,0.13160768079111718
-1.8522592233478652,0.12498316196991929
-1.8177381097814362,0.1185470931893729
-1.7826473120868878,0.11229638431816595
-1.747003632681463,0.10623151204051981
-1.7108577223686412,0.10035598663255801
-1.6742916435819644,0.09467597814003098
-1.6374141035757213,0.08919772307763152
-1.6003499603590345,0.08392806212332221
-1.5632337307950563,0.07887113299532703
-1.5261981295190699,0.07402722911037385
-1.4893640614922108,0.06938923872126633
-1.4528341413679797,0.06494360206844896
-1.4166872251681795,0.06066883790468716
-1.380976940956421,0.05653562593851874
-1.3457303483748824,0.052508101156812786
-1.310954983802051,0.048546186952256
-1.2766439622813568,0.044606971910232454
-1.242779279926039,0.0406491478789016
-1.2093414417337736,0.0366346698044412
-1.176313663847026,0.03253149922482381
-1.1436874909290582,0.02831695870886036
-1.1114654618127644,0.02397791590532053
-1.0796613973179279,0.01951264926964115
-1.0483020632189572,0.014930578164050953
-1.017423147705732,0.010250973449010877
-0.9870709959759097,0.005501491311039437
-0.957299849563094,0.0007167326933140151
-0.9281715071695389,-0.004063847872173715
-0.8997572289274165,-0.00879892830087732
-0.8721375434081448,-0.013446055799840243
-0.8454065405906227,-0.017963566015070747
-0.8196750723324497,-0.02231083241207222
-0.7950727070544203,-0.026450335505516356
-0.7717508094674184,-0.030346868353194632
-0.7498828121358866,-0.033967212574005035
-0.7296633311204385,-0.03728015948363447
-0.7113023871923873,-0.04025605143202275
-0.695018363879754,-0.04286769328121906
-0.681031172093836,-0.04508875604110278
-0.669548509054095,-0.046896750867785386
-0.6607558581864136,-0.048271700814414134
-0.6548043416351685,-0.04919766910614756
-0.6518011038873722,-0.04966351999921369
